transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region
TXN-050457,CUST-01453,2023-07-07,Payment,25.49,Mortgage,West
TXN-000473,CUST-00014,2023-07-07,Payment,324.63,Mortgage,South
TXN-013946,CUST-00407,2023-07-07,Payment,39.82,Credit Card,Central
TXN-023423,CUST-00674,2023-07-07,Transfer,19.22,Investment Fund,Central
TXN-050911,CUST-01465,2023-07-07,Payment,203.1,Business Loan,East
TXN-050939,CUST-01466,2023-07-07,Interest,33.38,Insurance,Central
TXN-025683,CUST-00740,2023-07-07,Deposit,35.08,Investment Fund,Central
TXN-012629,CUST-00370,2023-07-07,Transfer,16.77,Auto Loan,West
TXN-023515,CUST-00677,2023-07-07,Deposit,80.27,Investment Fund,West
TXN-040516,CUST-01168,2023-07-07,Payment,25.58,Auto Loan,West
TXN-028711,CUST-00824,2023-07-07,Withdrawal,91.27,Personal Loan,East
TXN-018358,CUST-00527,2023-07-07,Payment,154.65,Investment Fund,North
TXN-040443,CUST-01166,2023-07-07,Withdrawal,45.34,Personal Loan,South
TXN-044317,CUST-01278,2023-07-07,Withdrawal,107.98,Insurance,East
TXN-014545,CUST-00422,2023-07-07,Deposit,442.14,Business Loan,North
TXN-044232,CUST-01277,2023-07-07,Payment,89.49,Credit Card,West
TXN-029221,CUST-00840,2023-07-07,Payment,5.04,Auto Loan,East
TXN-041062,CUST-01182,2023-07-07,Deposit,260.89,Savings Account,Central
TXN-006897,CUST-00210,2023-07-07,Withdrawal,301.7,Credit Card,West
TXN-013427,CUST-00394,2023-07-07,Interest,259.91,Auto Loan,East
TXN-037223,CUST-01069,2023-07-07,Fee,5.95,Personal Loan,North
TXN-044387,CUST-01280,2023-07-07,Withdrawal,101.22,Investment Fund,Central
TXN-018453,CUST-00530,2023-07-07,Fee,385.89,Insurance,West
TXN-003833,CUST-00118,2023-07-07,Withdrawal,8.54,Personal Loan,West
TXN-005618,CUST-00172,2023-07-07,Withdrawal,315.2,Credit Card,East
TXN-051181,CUST-01473,2023-07-07,Transfer,19.26,Credit Card,East
TXN-023645,CUST-00680,2023-07-07,Payment,34.22,Credit Card,North
TXN-029721,CUST-00854,2023-07-07,Payment,127.96,Auto Loan,North
TXN-050858,CUST-01463,2023-07-07,Payment,113.85,Credit Card,Central
TXN-031963,CUST-00920,2023-07-08,Withdrawal,32.88,Insurance,East
TXN-041335,CUST-01190,2023-07-08,Payment,7.86,Credit Card,South
TXN-012831,CUST-00376,2023-07-08,Withdrawal,322.51,Savings Account,East
TXN-036772,CUST-01058,2023-07-08,Deposit,69.57,Investment Fund,West
TXN-014148,CUST-00413,2023-07-08,Withdrawal,51.17,Personal Loan,West
TXN-050781,CUST-01461,2023-07-08,Payment,66.51,Mortgage,Central
TXN-039322,CUST-01134,2023-07-08,Fee,24.04,Business Loan,Central
TXN-007314,CUST-00221,2023-07-08,Transfer,173.86,Business Loan,North
TXN-049819,CUST-01435,2023-07-08,Withdrawal,22.12,Business Loan,South
TXN-047325,CUST-01362,2023-07-08,Withdrawal,51.82,Personal Loan,North
TXN-020564,CUST-00590,2023-07-08,Withdrawal,21.5,Personal Loan,West
TXN-039584,CUST-01143,2023-07-08,Deposit,31.3,Auto Loan,North
TXN-052033,CUST-01500,2023-07-08,Payment,904.25,Savings Account,Central
TXN-048954,CUST-01408,2023-07-08,Withdrawal,26.13,Business Loan,East
TXN-014650,CUST-00426,2023-07-08,Withdrawal,12.38,Investment Fund,South
TXN-024770,CUST-00713,2023-07-08,Deposit,8.67,Savings Account,Central
TXN-003574,CUST-00109,2023-07-08,Deposit,53.35,Savings Account,North
TXN-039280,CUST-01133,2023-07-08,Deposit,52.67,Insurance,West
TXN-026780,CUST-00770,2023-07-08,Payment,19.52,Savings Account,East
TXN-003575,CUST-00109,2023-07-08,Deposit,22.23,Mortgage,North
TXN-035507,CUST-01023,2023-07-08,Fee,12.22,Mortgage,East
TXN-038872,CUST-01120,2023-07-08,Withdrawal,209.24,Personal Loan,West
TXN-027265,CUST-00784,2023-07-08,Transfer,28.04,Savings Account,North
TXN-051979,CUST-01499,2023-07-08,Deposit,57.24,Credit Card,West
TXN-019004,CUST-00544,2023-07-08,Transfer,52.22,Insurance,West
TXN-036666,CUST-01055,2023-07-08,Payment,453.26,Credit Card,East
TXN-004731,CUST-00146,2023-07-08,Fee,6.79,Savings Account,Central
TXN-020777,CUST-00596,2023-07-08,Payment,34.32,Auto Loan,North
TXN-024703,CUST-00710,2023-07-08,Deposit,87.83,Mortgage,North
TXN-045526,CUST-01312,2023-07-08,Payment,115.57,Personal Loan,West
TXN-001513,CUST-00045,2023-07-08,Withdrawal,2.56,Credit Card,South
TXN-047126,CUST-01355,2023-07-08,Payment,14.14,Investment Fund,South
TXN-016197,CUST-00467,2023-07-08,Deposit,21.84,Investment Fund,East
TXN-045229,CUST-01304,2023-07-08,Withdrawal,9.1,Auto Loan,West
TXN-038283,CUST-01104,2023-07-08,Transfer,13.44,Investment Fund,South
TXN-024752,CUST-00712,2023-07-08,Deposit,46.5,Personal Loan,Central
TXN-050405,CUST-01451,2023-07-08,Fee,21.74,Personal Loan,West
TXN-049832,CUST-01435,2023-07-08,Payment,23.28,Personal Loan,South
TXN-030325,CUST-00871,2023-07-08,Payment,6.72,Savings Account,North
TXN-011228,CUST-00333,2023-07-08,Withdrawal,207.57,Savings Account,East
TXN-023622,CUST-00680,2023-07-08,Deposit,9.6,Investment Fund,North
TXN-000260,CUST-00008,2023-07-08,Payment,72.59,Credit Card,South
TXN-022923,CUST-00660,2023-07-08,Payment,39.88,Business Loan,Central
TXN-032939,CUST-00948,2023-07-08,Deposit,75.03,Savings Account,East
TXN-005310,CUST-00163,2023-07-08,Payment,60.86,Personal Loan,North
TXN-028125,CUST-00808,2023-07-08,Withdrawal,16.15,Personal Loan,South
TXN-006484,CUST-00198,2023-07-08,Deposit,31.9,Investment Fund,South
TXN-051260,CUST-01476,2023-07-08,Withdrawal,54.14,Mortgage,East
TXN-001952,CUST-00059,2023-07-08,Payment,2.41,Business Loan,North
TXN-008430,CUST-00252,2023-07-08,Withdrawal,23.0,Mortgage,West
TXN-004686,CUST-00145,2023-07-08,Interest,66.37,Mortgage,South
TXN-033006,CUST-00951,2023-07-08,Payment,38.5,Mortgage,South
TXN-030382,CUST-00872,2023-07-08,Payment,5.44,Credit Card,Central
TXN-008016,CUST-00240,2023-07-08,Withdrawal,77.09,Business Loan,East
TXN-004439,CUST-00138,2023-07-08,Withdrawal,13.7,Business Loan,Central
TXN-034456,CUST-00991,2023-07-08,Payment,76.59,Insurance,Central
TXN-025525,CUST-00734,2023-07-08,Transfer,23.46,Auto Loan,West
TXN-047630,CUST-01371,2023-07-08,Interest,10.43,Business Loan,Central
TXN-041590,CUST-01198,2023-07-08,Payment,64.51,Personal Loan,Central
TXN-001222,CUST-00037,2023-07-08,Deposit,24.62,Insurance,East
TXN-035063,CUST-01008,2023-07-08,Deposit,42.12,Credit Card,South
TXN-019429,CUST-00556,2023-07-08,Payment,120.94,Insurance,South
TXN-048745,CUST-01403,2023-07-08,Deposit,16.16,Auto Loan,East
TXN-032787,CUST-00944,2023-07-08,Interest,251.86,Insurance,Central
TXN-015285,CUST-00445,2023-07-08,Withdrawal,3.65,Personal Loan,East
TXN-014053,CUST-00410,2023-07-08,Payment,45.52,Savings Account,South
TXN-036245,CUST-01040,2023-07-08,Transfer,18.82,Insurance,East
TXN-050367,CUST-01450,2023-07-08,Interest,289.43,Savings Account,South
TXN-039878,CUST-01152,2023-07-08,Deposit,50.73,Insurance,East
TXN-004445,CUST-00138,2023-07-09,Transfer,84.59,Mortgage,Central
TXN-009853,CUST-00292,2023-07-09,Fee,124.39,Personal Loan,Central
TXN-031421,CUST-00904,2023-07-09,Payment,59.4,Business Loan,South
TXN-026316,CUST-00757,2023-07-09,Deposit,35.38,Investment Fund,West
TXN-014993,CUST-00437,2023-07-09,Fee,15.37,Mortgage,Central
TXN-007683,CUST-00231,2023-07-09,Payment,222.45,Auto Loan,West
TXN-050737,CUST-01460,2023-07-09,Withdrawal,25.52,Savings Account,West
TXN-020948,CUST-00601,2023-07-09,Fee,401.11,Auto Loan,South
TXN-008237,CUST-00247,2023-07-09,Deposit,170.14,Auto Loan,West
TXN-038654,CUST-01113,2023-07-09,Withdrawal,494.45,Business Loan,Central
TXN-004174,CUST-00129,2023-07-09,Deposit,114.03,Auto Loan,West
TXN-030053,CUST-00864,2023-07-09,Interest,68.16,Insurance,North
TXN-013918,CUST-00406,2023-07-09,Payment,117.62,Investment Fund,Central
TXN-024461,CUST-00704,2023-07-09,Withdrawal,10.68,Personal Loan,East
TXN-020298,CUST-00582,2023-07-09,Transfer,34.11,Personal Loan,Central
TXN-028991,CUST-00833,2023-07-09,Payment,305.49,Insurance,East
TXN-000225,CUST-00007,2023-07-09,Payment,17.02,Credit Card,South
TXN-027112,CUST-00779,2023-07-09,Payment,13.34,Mortgage,South
TXN-050556,CUST-01456,2023-07-09,Fee,200.46,Mortgage,South
TXN-009520,CUST-00282,2023-07-09,Withdrawal,168.68,Investment Fund,Central
TXN-019183,CUST-00550,2023-07-09,Fee,165.93,Savings Account,South
TXN-044296,CUST-01278,2023-07-09,Withdrawal,37.92,Investment Fund,East
TXN-039734,CUST-01147,2023-07-09,Withdrawal,76.02,Investment Fund,South
TXN-029315,CUST-00843,2023-07-09,Deposit,14.16,Mortgage,East
TXN-040432,CUST-01166,2023-07-09,Payment,97.4,Mortgage,South
TXN-029277,CUST-00841,2023-07-09,Payment,86.6,Personal Loan,South
TXN-044322,CUST-01278,2023-07-09,Transfer,261.75,Savings Account,East
TXN-039388,CUST-01137,2023-07-09,Payment,28.74,Personal Loan,East
TXN-026004,CUST-00749,2023-07-09,Deposit,127.94,Investment Fund,East
TXN-030523,CUST-00878,2023-07-09,Withdrawal,166.81,Credit Card,Central
TXN-043885,CUST-01266,2023-07-09,Fee,203.63,Mortgage,East
TXN-050158,CUST-01444,2023-07-09,Deposit,11.12,Auto Loan,South
TXN-012705,CUST-00372,2023-07-09,Deposit,32.24,Credit Card,East
TXN-040371,CUST-01164,2023-07-09,Payment,57.62,Business Loan,Central
TXN-039151,CUST-01129,2023-07-09,Withdrawal,156.41,Auto Loan,West
TXN-050117,CUST-01443,2023-07-09,Payment,11.86,Business Loan,Central
TXN-017996,CUST-00517,2023-07-09,Transfer,41.88,Savings Account,Central
TXN-042102,CUST-01214,2023-07-09,Withdrawal,485.5,Personal Loan,Central
TXN-025120,CUST-00722,2023-07-09,Withdrawal,12.74,Savings Account,East
TXN-010323,CUST-00305,2023-07-09,Payment,14.35,Investment Fund,Central
TXN-026101,CUST-00752,2023-07-09,Fee,36.86,Credit Card,North
TXN-020813,CUST-00597,2023-07-09,Payment,151.12,Mortgage,Central
TXN-027369,CUST-00786,2023-07-09,Withdrawal,63.34,Mortgage,East
TXN-000323,CUST-00009,2023-07-09,Withdrawal,124.72,Personal Loan,North
TXN-030500,CUST-00877,2023-07-09,Transfer,2.44,Insurance,Central
TXN-025449,CUST-00732,2023-07-09,Transfer,24.2,Investment Fund,South
TXN-035713,CUST-01028,2023-07-09,Payment,41.51,Mortgage,South
TXN-005652,CUST-00173,2023-07-09,Payment,33.38,Personal Loan,Central
TXN-037026,CUST-01064,2023-07-09,Deposit,384.23,Personal Loan,East
TXN-034522,CUST-00993,2023-07-09,Deposit,16.65,Auto Loan,West
TXN-032031,CUST-00923,2023-07-09,Deposit,19.02,Mortgage,West
TXN-013161,CUST-00385,2023-07-09,Deposit,43.88,Personal Loan,West
TXN-016572,CUST-00478,2023-07-09,Fee,16.17,Business Loan,South
TXN-021263,CUST-00613,2023-07-09,Deposit,96.09,Mortgage,North
TXN-045597,CUST-01315,2023-07-09,Deposit,17.95,Savings Account,West
TXN-032058,CUST-00924,2023-07-09,Transfer,144.64,Savings Account,Central
TXN-022198,CUST-00638,2023-07-09,Fee,62.09,Personal Loan,South
TXN-046793,CUST-01346,2023-07-09,Payment,71.89,Insurance,West
TXN-047511,CUST-01367,2023-07-09,Transfer,122.31,Mortgage,Central
TXN-046379,CUST-01336,2023-07-09,Payment,18.86,Mortgage,North
TXN-036886,CUST-01060,2023-07-09,Withdrawal,56.95,Personal Loan,North
TXN-021907,CUST-00629,2023-07-09,Deposit,60.19,Insurance,West
TXN-010640,CUST-00312,2023-07-09,Payment,117.81,Mortgage,North
TXN-033988,CUST-00979,2023-07-09,Withdrawal,95.84,Savings Account,North
TXN-032162,CUST-00926,2023-07-09,Interest,145.47,Savings Account,Central
TXN-005800,CUST-00176,2023-07-09,Deposit,23.99,Investment Fund,East
TXN-013282,CUST-00389,2023-07-09,Payment,3.11,Auto Loan,East
TXN-048088,CUST-01385,2023-07-09,Transfer,27.63,Investment Fund,Central
TXN-001464,CUST-00044,2023-07-09,Transfer,24.72,Business Loan,West
TXN-015663,CUST-00454,2023-07-09,Deposit,20.74,Insurance,East
TXN-035552,CUST-01024,2023-07-09,Deposit,36.0,Credit Card,South
TXN-032321,CUST-00931,2023-07-09,Interest,42.24,Business Loan,North
TXN-036372,CUST-01045,2023-07-09,Payment,130.82,Personal Loan,East
TXN-021646,CUST-00622,2023-07-09,Payment,7.56,Mortgage,East
TXN-006183,CUST-00187,2023-07-09,Deposit,6.46,Auto Loan,South
TXN-038460,CUST-01109,2023-07-09,Deposit,21.65,Credit Card,North
TXN-022584,CUST-00649,2023-07-09,Payment,31.94,Business Loan,Central
TXN-049228,CUST-01416,2023-07-09,Deposit,16.97,Personal Loan,East
TXN-017430,CUST-00500,2023-07-09,Payment,10.35,Credit Card,West
TXN-047925,CUST-01380,2023-07-09,Payment,211.52,Insurance,East
TXN-034447,CUST-00991,2023-07-09,Withdrawal,6.56,Business Loan,Central
TXN-041045,CUST-01182,2023-07-10,Withdrawal,20.36,Investment Fund,Central
TXN-004158,CUST-00128,2023-07-10,Deposit,2.73,Mortgage,North
TXN-007876,CUST-00237,2023-07-10,Withdrawal,4.74,Auto Loan,West
TXN-030474,CUST-00876,2023-07-10,Withdrawal,41.97,Personal Loan,South
TXN-047638,CUST-01371,2023-07-10,Deposit,54.74,Business Loan,Central
TXN-007858,CUST-00237,2023-07-10,Deposit,88.76,Auto Loan,West
TXN-043776,CUST-01262,2023-07-10,Transfer,9.34,Investment Fund,East
TXN-012955,CUST-00379,2023-07-10,Fee,11.76,Insurance,West
TXN-028521,CUST-00818,2023-07-10,Payment,27.22,Insurance,Central
TXN-003876,CUST-00120,2023-07-10,Deposit,25.69,Personal Loan,North
TXN-002028,CUST-00062,2023-07-10,Withdrawal,5.82,Business Loan,North
TXN-036030,CUST-01035,2023-07-10,Deposit,93.04,Business Loan,West
TXN-044992,CUST-01297,2023-07-10,Deposit,13.1,Auto Loan,West
TXN-024172,CUST-00695,2023-07-10,Deposit,129.49,Business Loan,West
TXN-025170,CUST-00724,2023-07-10,Deposit,8.03,Mortgage,South
TXN-020456,CUST-00588,2023-07-10,Transfer,61.8,Savings Account,West
TXN-016952,CUST-00488,2023-07-10,Fee,315.22,Savings Account,East
TXN-032803,CUST-00944,2023-07-10,Withdrawal,19.03,Business Loan,Central
TXN-046550,CUST-01340,2023-07-10,Transfer,20.47,Personal Loan,West
TXN-006615,CUST-00202,2023-07-10,Deposit,24.92,Insurance,East
TXN-010866,CUST-00321,2023-07-10,Payment,26.59,Insurance,West
TXN-030726,CUST-00883,2023-07-10,Payment,80.66,Investment Fund,South
TXN-017757,CUST-00509,2023-07-10,Transfer,15.69,Auto Loan,Central
TXN-030694,CUST-00883,2023-07-10,Fee,141.48,Credit Card,South
TXN-025431,CUST-00732,2023-07-10,Transfer,33.83,Personal Loan,South
TXN-028682,CUST-00824,2023-07-10,Payment,8.34,Business Loan,East
TXN-030424,CUST-00873,2023-07-10,Payment,27.2,Personal Loan,South
TXN-010589,CUST-00311,2023-07-10,Fee,13.46,Credit Card,Central
TXN-047942,CUST-01381,2023-07-10,Payment,426.13,Savings Account,North
TXN-024848,CUST-00714,2023-07-10,Withdrawal,10.2,Investment Fund,West
TXN-011245,CUST-00333,2023-07-10,Interest,123.86,Auto Loan,East
TXN-039752,CUST-01148,2023-07-10,Payment,64.08,Investment Fund,South
TXN-039578,CUST-01143,2023-07-10,Payment,13.65,Business Loan,North
TXN-022929,CUST-00660,2023-07-10,Withdrawal,41.82,Auto Loan,Central
TXN-018542,CUST-00534,2023-07-10,Transfer,49.88,Savings Account,East
TXN-042077,CUST-01214,2023-07-10,Transfer,73.82,Business Loan,Central
TXN-015147,CUST-00441,2023-07-10,Deposit,18.51,Auto Loan,West
TXN-003070,CUST-00094,2023-07-10,Deposit,4.01,Mortgage,South
TXN-032488,CUST-00936,2023-07-10,Payment,38.44,Savings Account,North
TXN-046720,CUST-01344,2023-07-10,Deposit,2.98,Business Loan,West
TXN-020507,CUST-00589,2023-07-10,Withdrawal,79.91,Auto Loan,West
TXN-023972,CUST-00690,2023-07-10,Deposit,27.47,Investment Fund,North
TXN-007074,CUST-00214,2023-07-10,Payment,4.42,Investment Fund,West
TXN-006947,CUST-00211,2023-07-10,Deposit,80.85,Business Loan,East
TXN-007738,CUST-00233,2023-07-10,Payment,18.09,Credit Card,North
TXN-007736,CUST-00233,2023-07-10,Payment,10.33,Business Loan,North
TXN-018890,CUST-00542,2023-07-10,Payment,74.42,Auto Loan,North
TXN-027153,CUST-00781,2023-07-10,Deposit,14.98,Mortgage,Central
TXN-038667,CUST-01113,2023-07-10,Deposit,12.1,Credit Card,Central
TXN-024586,CUST-00706,2023-07-10,Interest,206.66,Mortgage,East
TXN-033509,CUST-00967,2023-07-10,Withdrawal,100.21,Credit Card,North
TXN-007417,CUST-00223,2023-07-10,Payment,18.16,Auto Loan,East
TXN-022681,CUST-00652,2023-07-10,Withdrawal,58.28,Investment Fund,Central
TXN-031982,CUST-00921,2023-07-10,Deposit,5.21,Mortgage,South
TXN-014125,CUST-00412,2023-07-10,Deposit,104.35,Personal Loan,West
TXN-024577,CUST-00706,2023-07-10,Deposit,46.4,Credit Card,East
TXN-007712,CUST-00232,2023-07-10,Deposit,152.16,Auto Loan,South
TXN-048502,CUST-01397,2023-07-10,Withdrawal,74.08,Credit Card,East
TXN-037030,CUST-01064,2023-07-10,Transfer,24.66,Business Loan,East
TXN-051905,CUST-01496,2023-07-10,Interest,13.36,Credit Card,Central
TXN-020912,CUST-00599,2023-07-10,Transfer,37.85,Savings Account,West
TXN-004467,CUST-00139,2023-07-10,Fee,2.32,Savings Account,West
TXN-026674,CUST-00767,2023-07-10,Deposit,8.03,Mortgage,South
TXN-018922,CUST-00542,2023-07-10,Fee,7.78,Personal Loan,North
TXN-004356,CUST-00136,2023-07-10,Interest,35.59,Personal Loan,South
TXN-004193,CUST-00129,2023-07-10,Deposit,232.04,Savings Account,West
TXN-031848,CUST-00917,2023-07-10,Withdrawal,512.65,Business Loan,South
TXN-011597,CUST-00343,2023-07-10,Transfer,122.21,Personal Loan,West
TXN-040009,CUST-01155,2023-07-10,Payment,20.89,Insurance,Central
TXN-014370,CUST-00417,2023-07-10,Withdrawal,24.36,Investment Fund,East
TXN-001032,CUST-00031,2023-07-10,Withdrawal,23.96,Personal Loan,East
TXN-037438,CUST-01077,2023-07-10,Transfer,93.87,Insurance,Central
TXN-011865,CUST-00349,2023-07-10,Withdrawal,17.88,Savings Account,West
TXN-017409,CUST-00500,2023-07-10,Fee,7.38,Insurance,West
TXN-011871,CUST-00350,2023-07-10,Interest,12.61,Business Loan,Central
TXN-033948,CUST-00978,2023-07-10,Transfer,86.69,Mortgage,South
TXN-021151,CUST-00608,2023-07-10,Deposit,23.31,Auto Loan,West
TXN-033944,CUST-00978,2023-07-10,Withdrawal,19.43,Auto Loan,South
TXN-011295,CUST-00334,2023-07-10,Interest,83.93,Mortgage,South
TXN-045125,CUST-01301,2023-07-10,Transfer,52.3,Insurance,Central
TXN-019989,CUST-00572,2023-07-10,Withdrawal,21.93,Savings Account,West
TXN-008464,CUST-00252,2023-07-11,Transfer,30.16,Mortgage,West
TXN-020117,CUST-00576,2023-07-11,Payment,130.3,Savings Account,North
TXN-040299,CUST-01162,2023-07-11,Transfer,13.48,Savings Account,East
TXN-004437,CUST-00138,2023-07-11,Fee,54.87,Insurance,Central
TXN-018355,CUST-00527,2023-07-11,Fee,13.3,Credit Card,North
TXN-046206,CUST-01331,2023-07-11,Deposit,10.79,Mortgage,West
TXN-021985,CUST-00631,2023-07-11,Payment,29.15,Auto Loan,East
TXN-037088,CUST-01065,2023-07-11,Fee,46.48,Insurance,West
TXN-011823,CUST-00349,2023-07-11,Withdrawal,128.05,Savings Account,West
TXN-002885,CUST-00089,2023-07-11,Transfer,9.05,Investment Fund,Central
TXN-011331,CUST-00335,2023-07-11,Withdrawal,24.82,Personal Loan,East
TXN-003075,CUST-00094,2023-07-11,Transfer,34.95,Business Loan,South
TXN-014932,CUST-00435,2023-07-11,Transfer,25.1,Business Loan,North
TXN-039989,CUST-01154,2023-07-11,Deposit,90.13,Auto Loan,East
TXN-050821,CUST-01462,2023-07-11,Payment,5.49,Business Loan,South
TXN-050250,CUST-01446,2023-07-11,Payment,51.32,Investment Fund,West
TXN-002789,CUST-00086,2023-07-11,Transfer,61.54,Insurance,North
TXN-014817,CUST-00431,2023-07-11,Fee,40.43,Personal Loan,Central
TXN-033099,CUST-00955,2023-07-11,Payment,100.57,Personal Loan,Central
TXN-006755,CUST-00207,2023-07-11,Deposit,209.84,Mortgage,East
TXN-017774,CUST-00510,2023-07-11,Deposit,97.43,Credit Card,North
TXN-044460,CUST-01282,2023-07-11,Deposit,35.54,Insurance,West
TXN-040139,CUST-01158,2023-07-11,Withdrawal,23.19,Investment Fund,East
TXN-023256,CUST-00669,2023-07-11,Interest,8.51,Personal Loan,North
TXN-040264,CUST-01161,2023-07-11,Transfer,56.59,Credit Card,East
TXN-050147,CUST-01444,2023-07-11,Fee,27.14,Personal Loan,South
TXN-039821,CUST-01151,2023-07-11,Transfer,29.6,Business Loan,South
TXN-018313,CUST-00526,2023-07-11,Withdrawal,5.7,Mortgage,West
TXN-043888,CUST-01267,2023-07-11,Withdrawal,4.08,Investment Fund,West
TXN-030395,CUST-00873,2023-07-11,Withdrawal,39.83,Savings Account,South
TXN-028760,CUST-00825,2023-07-11,Transfer,40.84,Insurance,North
TXN-001268,CUST-00038,2023-07-11,Payment,218.15,Auto Loan,South
TXN-037468,CUST-01079,2023-07-11,Payment,17.37,Mortgage,Central
TXN-016549,CUST-00478,2023-07-11,Transfer,3.95,Auto Loan,South
TXN-022808,CUST-00656,2023-07-11,Transfer,68.89,Personal Loan,South
TXN-024574,CUST-00706,2023-07-11,Payment,43.25,Mortgage,East
TXN-017530,CUST-00503,2023-07-11,Fee,221.59,Insurance,North
TXN-016851,CUST-00486,2023-07-11,Withdrawal,204.36,Credit Card,South
TXN-039426,CUST-01139,2023-07-11,Payment,32.16,Personal Loan,West
TXN-006269,CUST-00190,2023-07-11,Transfer,82.83,Insurance,East
TXN-031033,CUST-00891,2023-07-11,Payment,8.14,Auto Loan,West
TXN-012518,CUST-00367,2023-07-11,Deposit,23.1,Insurance,South
TXN-031037,CUST-00891,2023-07-11,Withdrawal,5.05,Personal Loan,West
TXN-013662,CUST-00399,2023-07-11,Withdrawal,43.01,Business Loan,Central
TXN-010298,CUST-00304,2023-07-11,Withdrawal,26.91,Business Loan,North
TXN-031204,CUST-00896,2023-07-11,Deposit,1.04,Savings Account,South
TXN-049589,CUST-01428,2023-07-11,Interest,49.36,Auto Loan,North
TXN-027350,CUST-00786,2023-07-11,Interest,43.13,Mortgage,East
TXN-027747,CUST-00798,2023-07-11,Deposit,6.88,Personal Loan,Central
TXN-018689,CUST-00537,2023-07-11,Transfer,61.72,Personal Loan,East
TXN-014336,CUST-00417,2023-07-11,Deposit,6.1,Insurance,East
TXN-043189,CUST-01246,2023-07-11,Transfer,290.97,Business Loan,West
TXN-036022,CUST-01034,2023-07-11,Payment,20.64,Investment Fund,North
TXN-009244,CUST-00274,2023-07-11,Deposit,52.89,Savings Account,East
TXN-019049,CUST-00546,2023-07-11,Interest,29.35,Auto Loan,West
TXN-038279,CUST-01104,2023-07-11,Transfer,67.98,Business Loan,South
TXN-038990,CUST-01123,2023-07-11,Payment,6.13,Savings Account,North
TXN-051719,CUST-01491,2023-07-11,Transfer,20.15,Personal Loan,West
