transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region,is_outlier,year_month
TXN-038786,CUST-01117,2023-08-10,Withdrawal,19.56,Business Loan,North,False,2023-08
TXN-034030,CUST-00980,2023-08-10,Deposit,18.71,Mortgage,East,False,2023-08
TXN-019176,CUST-00550,2023-08-10,Transfer,12.21,Investment Fund,South,False,2023-08
TXN-048641,CUST-01401,2023-08-10,Withdrawal,10.08,Auto Loan,South,False,2023-08
TXN-046438,CUST-01337,2023-08-10,Withdrawal,10.24,Savings Account,West,False,2023-08
TXN-047167,CUST-01356,2023-08-10,Withdrawal,38.59,Credit Card,Central,False,2023-08
TXN-016623,CUST-00481,2023-08-10,Fee,19.81,Personal Loan,South,False,2023-08
TXN-044153,CUST-01274,2023-08-10,Deposit,81.79,Savings Account,West,False,2023-08
TXN-031916,CUST-00919,2023-08-10,Payment,22.82,Mortgage,East,False,2023-08
TXN-040021,CUST-01155,2023-08-10,Payment,9.32,Mortgage,Central,False,2023-08
TXN-026787,CUST-00770,2023-08-10,Transfer,185.28,Insurance,East,True,2023-08
TXN-002974,CUST-00092,2023-08-10,Payment,18.93,Insurance,North,False,2023-08
TXN-046440,CUST-01337,2023-08-10,Withdrawal,34.29,Savings Account,West,False,2023-08
TXN-004704,CUST-00145,2023-08-11,Deposit,96.01,Auto Loan,South,False,2023-08
TXN-039722,CUST-01146,2023-08-11,Fee,41.65,Business Loan,South,False,2023-08
TXN-028816,CUST-00828,2023-08-11,Fee,12.77,Mortgage,South,False,2023-08
TXN-036726,CUST-01057,2023-08-11,Transfer,9.8,Personal Loan,West,False,2023-08
TXN-019708,CUST-00563,2023-08-11,Transfer,126.48,Credit Card,East,False,2023-08
TXN-010431,CUST-00307,2023-08-11,Deposit,191.66,Credit Card,East,True,2023-08
TXN-020904,CUST-00599,2023-08-11,Deposit,24.44,Business Loan,West,False,2023-08
TXN-051767,CUST-01493,2023-08-11,Interest,118.77,Savings Account,West,False,2023-08
TXN-018327,CUST-00526,2023-08-11,Deposit,33.64,Auto Loan,West,False,2023-08
TXN-008770,CUST-00261,2023-08-11,Deposit,9.46,Auto Loan,East,False,2023-08
TXN-009657,CUST-00285,2023-08-11,Fee,20.65,Auto Loan,West,False,2023-08
TXN-009040,CUST-00269,2023-08-11,Transfer,159.05,Insurance,West,False,2023-08
TXN-013642,CUST-00399,2023-08-11,Interest,38.05,Savings Account,Central,False,2023-08
TXN-028607,CUST-00822,2023-08-11,Deposit,26.09,Mortgage,South,False,2023-08
TXN-041841,CUST-01206,2023-08-11,Payment,66.94,Savings Account,West,False,2023-08
TXN-007406,CUST-00223,2023-08-11,Payment,30.04,Personal Loan,East,False,2023-08
TXN-032088,CUST-00925,2023-08-11,Deposit,7.8,Auto Loan,North,False,2023-08
TXN-028591,CUST-00821,2023-08-11,Transfer,2.0,Mortgage,North,False,2023-08
TXN-021834,CUST-00627,2023-08-11,Withdrawal,3.62,Savings Account,South,False,2023-08
TXN-038386,CUST-01107,2023-08-11,Deposit,5.92,Mortgage,South,False,2023-08
TXN-013653,CUST-00399,2023-08-11,Payment,209.81,Mortgage,Central,True,2023-08
TXN-015294,CUST-00445,2023-08-11,Payment,149.57,Business Loan,East,False,2023-08
TXN-039678,CUST-01146,2023-08-11,Payment,222.66,Auto Loan,South,True,2023-08
TXN-022797,CUST-00655,2023-08-11,Transfer,93.91,Investment Fund,South,False,2023-08
TXN-033064,CUST-00953,2023-08-11,Payment,32.13,Personal Loan,North,False,2023-08
TXN-004367,CUST-00136,2023-08-11,Withdrawal,83.94,Savings Account,South,False,2023-08
TXN-010643,CUST-00312,2023-08-11,Transfer,336.31,Personal Loan,North,True,2023-08
TXN-015386,CUST-00448,2023-08-11,Payment,33.01,Auto Loan,North,False,2023-08
TXN-007411,CUST-00223,2023-08-11,Withdrawal,35.04,Business Loan,East,False,2023-08
TXN-007258,CUST-00219,2023-08-11,Deposit,53.8,Personal Loan,West,False,2023-08
TXN-016369,CUST-00471,2023-08-11,Deposit,117.88,Business Loan,North,False,2023-08
TXN-039410,CUST-01138,2023-08-11,Payment,71.64,Business Loan,West,False,2023-08
TXN-014191,CUST-00413,2023-08-11,Deposit,6.37,Investment Fund,West,False,2023-08
TXN-002232,CUST-00070,2023-08-11,Payment,103.15,Mortgage,Central,False,2023-08
TXN-002227,CUST-00069,2023-08-11,Deposit,75.83,Auto Loan,West,False,2023-08
TXN-051708,CUST-01491,2023-08-11,Transfer,20.9,Investment Fund,West,False,2023-08
TXN-033617,CUST-00970,2023-08-11,Deposit,76.16,Auto Loan,West,False,2023-08
TXN-045433,CUST-01309,2023-08-11,Withdrawal,143.97,Savings Account,Central,False,2023-08
TXN-050337,CUST-01449,2023-08-11,Payment,19.84,Business Loan,Central,False,2023-08
TXN-046580,CUST-01341,2023-08-11,Deposit,44.19,Personal Loan,North,False,2023-08
TXN-043321,CUST-01249,2023-08-11,Payment,2.01,Investment Fund,West,False,2023-08
TXN-012564,CUST-00369,2023-08-11,Interest,137.33,Mortgage,South,False,2023-08
TXN-012711,CUST-00373,2023-08-11,Withdrawal,17.69,Business Loan,West,False,2023-08
TXN-014836,CUST-00431,2023-08-11,Deposit,49.69,Auto Loan,Central,False,2023-08
TXN-044594,CUST-01285,2023-08-11,Transfer,510.44,Personal Loan,North,True,2023-08
TXN-007353,CUST-00222,2023-08-11,Deposit,19.41,Personal Loan,East,False,2023-08
TXN-005784,CUST-00176,2023-08-11,Payment,15.31,Credit Card,East,False,2023-08
TXN-034324,CUST-00988,2023-08-11,Payment,54.84,Insurance,South,False,2023-08
TXN-014749,CUST-00428,2023-08-11,Deposit,16.75,Credit Card,West,False,2023-08
TXN-051279,CUST-01477,2023-08-11,Deposit,96.99,Investment Fund,South,False,2023-08
TXN-005333,CUST-00164,2023-08-11,Transfer,28.12,Personal Loan,Central,False,2023-08
TXN-048201,CUST-01388,2023-08-11,Transfer,19.72,Investment Fund,South,False,2023-08
TXN-024159,CUST-00695,2023-08-11,Deposit,273.13,Insurance,West,True,2023-08
TXN-048182,CUST-01388,2023-08-11,Interest,123.54,Credit Card,South,False,2023-08
TXN-029335,CUST-00843,2023-08-11,Withdrawal,18.24,Business Loan,East,False,2023-08
TXN-034063,CUST-00981,2023-08-11,Withdrawal,46.05,Auto Loan,West,False,2023-08
TXN-006245,CUST-00189,2023-08-11,Payment,16.75,Investment Fund,North,False,2023-08
TXN-022851,CUST-00658,2023-08-11,Interest,49.47,Credit Card,Central,False,2023-08
TXN-035787,CUST-01029,2023-08-11,Fee,48.42,Credit Card,North,False,2023-08
TXN-038071,CUST-01096,2023-08-11,Deposit,4.03,Personal Loan,South,False,2023-08
TXN-003707,CUST-00114,2023-08-11,Payment,202.94,Personal Loan,South,True,2023-08
TXN-009338,CUST-00277,2023-08-11,Transfer,169.39,Auto Loan,South,False,2023-08
TXN-050330,CUST-01449,2023-08-11,Withdrawal,38.15,Business Loan,Central,False,2023-08
TXN-007615,CUST-00229,2023-08-11,Withdrawal,2.55,Business Loan,West,False,2023-08
TXN-031245,CUST-00897,2023-08-11,Payment,13.16,Investment Fund,North,False,2023-08
TXN-042030,CUST-01212,2023-08-11,Fee,60.84,Mortgage,West,False,2023-08
TXN-049825,CUST-01435,2023-08-11,Withdrawal,15.39,Investment Fund,South,False,2023-08
TXN-036283,CUST-01042,2023-08-11,Payment,49.6,Investment Fund,North,False,2023-08
TXN-036646,CUST-01055,2023-08-11,Interest,365.7,Personal Loan,East,True,2023-08
TXN-049968,CUST-01439,2023-08-11,Withdrawal,193.2,Investment Fund,Central,True,2023-08
TXN-009227,CUST-00274,2023-08-11,Interest,5.47,Personal Loan,East,False,2023-08
TXN-033517,CUST-00967,2023-08-11,Transfer,55.55,Personal Loan,North,False,2023-08
TXN-019790,CUST-00566,2023-08-11,Withdrawal,128.9,Savings Account,East,False,2023-08
TXN-012630,CUST-00370,2023-08-11,Deposit,32.59,Mortgage,West,False,2023-08
TXN-041674,CUST-01201,2023-08-11,Deposit,82.14,Insurance,South,False,2023-08
TXN-017218,CUST-00495,2023-08-11,Transfer,85.92,Insurance,West,False,2023-08
TXN-050114,CUST-01443,2023-08-11,Deposit,27.4,Personal Loan,Central,False,2023-08
TXN-041086,CUST-01183,2023-08-11,Withdrawal,81.58,Savings Account,South,False,2023-08
TXN-044155,CUST-01274,2023-08-11,Payment,33.13,Business Loan,West,False,2023-08
TXN-040395,CUST-01166,2023-08-11,Fee,19.36,Credit Card,South,False,2023-08
TXN-005718,CUST-00174,2023-08-11,Payment,38.36,Savings Account,North,False,2023-08
TXN-030583,CUST-00879,2023-08-11,Interest,25.76,Personal Loan,West,False,2023-08
TXN-048475,CUST-01396,2023-08-11,Deposit,61.39,Personal Loan,West,False,2023-08
TXN-040440,CUST-01166,2023-08-12,Deposit,45.75,Savings Account,South,False,2023-08
TXN-030125,CUST-00866,2023-08-12,Withdrawal,15.07,Investment Fund,Central,False,2023-08
TXN-040677,CUST-01172,2023-08-12,Withdrawal,167.09,Business Loan,West,False,2023-08
TXN-030079,CUST-00865,2023-08-12,Deposit,35.68,Investment Fund,West,False,2023-08
TXN-016387,CUST-00472,2023-08-12,Deposit,120.41,Investment Fund,Central,False,2023-08
TXN-046800,CUST-01346,2023-08-12,Payment,6.75,Mortgage,West,False,2023-08
TXN-036335,CUST-01044,2023-08-12,Transfer,63.63,Business Loan,Central,False,2023-08
TXN-045129,CUST-01301,2023-08-12,Transfer,74.21,Savings Account,Central,False,2023-08
TXN-004033,CUST-00125,2023-08-12,Deposit,61.73,Credit Card,West,False,2023-08
TXN-023914,CUST-00688,2023-08-12,Deposit,43.26,Mortgage,Central,False,2023-08
TXN-022814,CUST-00656,2023-08-12,Withdrawal,203.93,Investment Fund,South,True,2023-08
TXN-023763,CUST-00684,2023-08-12,Deposit,15.34,Insurance,West,False,2023-08
TXN-035943,CUST-01032,2023-08-12,Payment,49.86,Personal Loan,West,False,2023-08
TXN-031589,CUST-00908,2023-08-12,Deposit,43.43,Investment Fund,East,False,2023-08
TXN-035938,CUST-01032,2023-08-12,Payment,8.49,Mortgage,West,False,2023-08
TXN-002295,CUST-00072,2023-08-12,Withdrawal,236.77,Investment Fund,East,True,2023-08
TXN-028237,CUST-00810,2023-08-12,Payment,43.11,Savings Account,West,False,2023-08
TXN-048768,CUST-01404,2023-08-12,Payment,14.18,Auto Loan,South,False,2023-08
TXN-003567,CUST-00108,2023-08-12,Deposit,55.88,Savings Account,West,False,2023-08
TXN-025388,CUST-00730,2023-08-12,Payment,19.93,Business Loan,South,False,2023-08
TXN-002936,CUST-00091,2023-08-12,Fee,70.34,Investment Fund,North,False,2023-08
TXN-035469,CUST-01021,2023-08-12,Withdrawal,69.08,Insurance,Central,False,2023-08
TXN-044270,CUST-01277,2023-08-12,Withdrawal,36.93,Investment Fund,West,False,2023-08
TXN-018531,CUST-00533,2023-08-12,Withdrawal,137.49,Personal Loan,East,False,2023-08
TXN-004607,CUST-00143,2023-08-12,Transfer,74.99,Credit Card,West,False,2023-08
TXN-034991,CUST-01006,2023-08-12,Payment,28.33,Savings Account,South,False,2023-08
TXN-015610,CUST-00453,2023-08-12,Payment,25.4,Credit Card,North,False,2023-08
TXN-017414,CUST-00500,2023-08-12,Deposit,58.87,Investment Fund,West,False,2023-08
TXN-026722,CUST-00768,2023-08-12,Withdrawal,11.6,Investment Fund,East,False,2023-08
TXN-014347,CUST-00417,2023-08-12,Payment,21.07,Savings Account,East,False,2023-08
TXN-042832,CUST-01235,2023-08-12,Withdrawal,4.44,Auto Loan,Central,False,2023-08
TXN-013491,CUST-00395,2023-08-12,Fee,308.99,Savings Account,West,True,2023-08
TXN-037452,CUST-01078,2023-08-12,Interest,674.21,Insurance,Central,True,2023-08
TXN-016000,CUST-00461,2023-08-12,Withdrawal,15.97,Business Loan,South,False,2023-08
TXN-005184,CUST-00159,2023-08-12,Deposit,43.0,Personal Loan,South,False,2023-08
TXN-006959,CUST-00212,2023-08-12,Interest,69.73,Business Loan,South,False,2023-08
TXN-051662,CUST-01489,2023-08-12,Fee,12.64,Savings Account,West,False,2023-08
TXN-017903,CUST-00514,2023-08-12,Payment,5.61,Savings Account,West,False,2023-08
TXN-009157,CUST-00272,2023-08-12,Transfer,47.51,Mortgage,Central,False,2023-08
TXN-000143,CUST-00005,2023-08-12,Payment,5.64,Business Loan,Central,False,2023-08
TXN-019800,CUST-00567,2023-08-12,Payment,204.28,Business Loan,North,True,2023-08
TXN-050630,CUST-01458,2023-08-12,Withdrawal,14.0,Personal Loan,South,False,2023-08
TXN-022316,CUST-00642,2023-08-12,Deposit,52.48,Credit Card,Central,False,2023-08
TXN-047797,CUST-01376,2023-08-12,Deposit,15.5,Savings Account,East,False,2023-08
TXN-004864,CUST-00149,2023-08-12,Interest,228.78,Insurance,North,True,2023-08
TXN-022037,CUST-00633,2023-08-12,Transfer,17.62,Savings Account,South,False,2023-08
TXN-042202,CUST-01218,2023-08-12,Transfer,22.22,Insurance,West,False,2023-08
TXN-011954,CUST-00352,2023-08-12,Withdrawal,29.51,Investment Fund,South,False,2023-08
TXN-009306,CUST-00276,2023-08-12,Withdrawal,16.96,Auto Loan,South,False,2023-08
TXN-020788,CUST-00597,2023-08-12,Payment,131.39,Savings Account,Central,False,2023-08
TXN-029158,CUST-00837,2023-08-12,Payment,5.3,Mortgage,North,False,2023-08
TXN-039660,CUST-01145,2023-08-12,Withdrawal,326.75,Auto Loan,South,True,2023-08
TXN-014814,CUST-00431,2023-08-12,Transfer,55.66,Auto Loan,Central,False,2023-08
TXN-043733,CUST-01261,2023-08-12,Withdrawal,8.48,Investment Fund,South,False,2023-08
TXN-051987,CUST-01499,2023-08-12,Deposit,498.9,Business Loan,West,True,2023-08
TXN-011375,CUST-00336,2023-08-12,Payment,2.12,Investment Fund,East,False,2023-08
TXN-003809,CUST-00117,2023-08-12,Payment,51.5,Savings Account,South,False,2023-08
TXN-050312,CUST-01448,2023-08-12,Fee,48.65,Insurance,South,False,2023-08
TXN-015003,CUST-00437,2023-08-12,Transfer,13.01,Business Loan,Central,False,2023-08
TXN-048591,CUST-01400,2023-08-12,Deposit,18.4,Insurance,South,False,2023-08
TXN-011697,CUST-00346,2023-08-12,Fee,9.37,Savings Account,North,False,2023-08
TXN-051381,CUST-01480,2023-08-12,Deposit,90.17,Auto Loan,South,False,2023-08
TXN-020740,CUST-00595,2023-08-12,Withdrawal,135.54,Insurance,West,False,2023-08
TXN-034368,CUST-00989,2023-08-12,Transfer,11.79,Investment Fund,East,False,2023-08
TXN-041520,CUST-01197,2023-08-12,Transfer,2.1,Business Loan,South,False,2023-08
TXN-033165,CUST-00956,2023-08-12,Withdrawal,29.13,Mortgage,South,False,2023-08
TXN-017539,CUST-00503,2023-08-12,Payment,9.23,Business Loan,North,False,2023-08
TXN-005077,CUST-00157,2023-08-12,Payment,2.31,Investment Fund,North,False,2023-08
TXN-027778,CUST-00798,2023-08-13,Payment,78.42,Savings Account,Central,False,2023-08
TXN-014354,CUST-00417,2023-08-13,Deposit,6.91,Auto Loan,East,False,2023-08
TXN-001397,CUST-00042,2023-08-13,Payment,102.33,Investment Fund,South,False,2023-08
TXN-044401,CUST-01280,2023-08-13,Deposit,10.54,Personal Loan,Central,False,2023-08
TXN-030570,CUST-00879,2023-08-13,Payment,80.96,Personal Loan,West,False,2023-08
TXN-018955,CUST-00543,2023-08-13,Payment,32.66,Mortgage,South,False,2023-08
TXN-002619,CUST-00081,2023-08-13,Fee,27.22,Mortgage,South,False,2023-08
TXN-016446,CUST-00474,2023-08-13,Withdrawal,13.53,Mortgage,West,False,2023-08
TXN-008746,CUST-00260,2023-08-13,Payment,6.98,Insurance,North,False,2023-08
TXN-011192,CUST-00331,2023-08-13,Withdrawal,116.61,Investment Fund,North,False,2023-08
TXN-024358,CUST-00701,2023-08-13,Payment,141.77,Mortgage,North,False,2023-08
TXN-029210,CUST-00840,2023-08-13,Payment,6.45,Investment Fund,East,False,2023-08
TXN-022897,CUST-00659,2023-08-13,Deposit,130.1,Business Loan,West,False,2023-08
TXN-016200,CUST-00467,2023-08-13,Fee,9.36,Investment Fund,East,False,2023-08
TXN-049523,CUST-01427,2023-08-13,Transfer,13.67,Savings Account,South,False,2023-08
TXN-013216,CUST-00387,2023-08-13,Payment,69.64,Auto Loan,East,False,2023-08
TXN-003577,CUST-00109,2023-08-13,Withdrawal,7.44,Personal Loan,North,False,2023-08
TXN-043280,CUST-01248,2023-08-13,Deposit,71.63,Mortgage,East,False,2023-08
TXN-043536,CUST-01256,2023-08-13,Interest,23.55,Auto Loan,West,False,2023-08
TXN-023556,CUST-00678,2023-08-13,Withdrawal,37.06,Mortgage,East,False,2023-08
TXN-051020,CUST-01469,2023-08-13,Payment,8.72,Business Loan,West,False,2023-08
TXN-012803,CUST-00375,2023-08-13,Deposit,104.4,Auto Loan,East,False,2023-08
TXN-009806,CUST-00291,2023-08-13,Transfer,36.37,Business Loan,Central,False,2023-08
TXN-038765,CUST-01117,2023-08-13,Deposit,22.92,Insurance,North,False,2023-08
TXN-042970,CUST-01240,2023-08-13,Withdrawal,63.62,Credit Card,Central,False,2023-08
TXN-045160,CUST-01302,2023-08-13,Deposit,13.65,Investment Fund,Central,False,2023-08
TXN-042386,CUST-01224,2023-08-13,Payment,17.29,Personal Loan,North,False,2023-08
TXN-014425,CUST-00419,2023-08-13,Fee,65.03,Investment Fund,North,False,2023-08
TXN-018047,CUST-00518,2023-08-13,Fee,71.6,Investment Fund,Central,False,2023-08
TXN-030987,CUST-00890,2023-08-13,Payment,62.55,Business Loan,South,False,2023-08
TXN-012658,CUST-00372,2023-08-13,Payment,56.09,Credit Card,East,False,2023-08
TXN-018669,CUST-00537,2023-08-13,Withdrawal,6.31,Credit Card,East,False,2023-08
TXN-036613,CUST-01054,2023-08-13,Withdrawal,367.38,Mortgage,West,True,2023-08
TXN-020250,CUST-00580,2023-08-13,Deposit,71.84,Mortgage,North,False,2023-08
TXN-024627,CUST-00707,2023-08-13,Deposit,6.39,Personal Loan,Central,False,2023-08
TXN-038376,CUST-01107,2023-08-13,Withdrawal,41.52,Auto Loan,South,False,2023-08
TXN-030244,CUST-00869,2023-08-13,Withdrawal,51.98,Business Loan,South,False,2023-08
TXN-016062,CUST-00463,2023-08-13,Deposit,101.77,Business Loan,West,False,2023-08
TXN-015036,CUST-00437,2023-08-13,Payment,24.37,Investment Fund,Central,False,2023-08
TXN-018301,CUST-00525,2023-08-13,Deposit,16.99,Personal Loan,North,False,2023-08
TXN-000743,CUST-00022,2023-08-13,Payment,177.48,Auto Loan,South,True,2023-08
TXN-009785,CUST-00290,2023-08-13,Deposit,13.03,Investment Fund,North,False,2023-08
TXN-030581,CUST-00879,2023-08-13,Withdrawal,168.65,Mortgage,West,False,2023-08
TXN-023994,CUST-00691,2023-08-13,Deposit,35.23,Personal Loan,Central,False,2023-08
TXN-036663,CUST-01055,2023-08-13,Transfer,227.23,Personal Loan,East,True,2023-08
TXN-014881,CUST-00433,2023-08-13,Transfer,1.85,Personal Loan,West,False,2023-08
TXN-032110,CUST-00925,2023-08-13,Payment,63.58,Investment Fund,North,False,2023-08
TXN-036741,CUST-01057,2023-08-13,Interest,69.33,Investment Fund,West,False,2023-08
TXN-049415,CUST-01422,2023-08-13,Withdrawal,4.83,Insurance,Central,False,2023-08
TXN-009524,CUST-00282,2023-08-13,Transfer,81.64,Credit Card,Central,False,2023-08
TXN-024946,CUST-00716,2023-08-13,Withdrawal,31.14,Business Loan,West,False,2023-08
TXN-004998,CUST-00155,2023-08-13,Transfer,39.18,Mortgage,North,False,2023-08
TXN-011665,CUST-00345,2023-08-13,Deposit,62.89,Insurance,North,False,2023-08
TXN-028159,CUST-00809,2023-08-13,Transfer,3.92,Investment Fund,North,False,2023-08
TXN-002435,CUST-00076,2023-08-13,Withdrawal,25.9,Insurance,North,False,2023-08
TXN-043507,CUST-01255,2023-08-13,Payment,64.44,Personal Loan,Central,False,2023-08
TXN-027695,CUST-00797,2023-08-13,Fee,63.86,Business Loan,South,False,2023-08
TXN-023824,CUST-00686,2023-08-13,Deposit,6.7,Business Loan,West,False,2023-08
TXN-038173,CUST-01100,2023-08-13,Payment,84.37,Personal Loan,East,False,2023-08
TXN-006070,CUST-00184,2023-08-13,Transfer,5.2,Investment Fund,East,False,2023-08
TXN-017630,CUST-00506,2023-08-13,Deposit,114.32,Auto Loan,West,False,2023-08
TXN-027442,CUST-00788,2023-08-13,Payment,16.27,Credit Card,North,False,2023-08
TXN-020669,CUST-00593,2023-08-13,Deposit,85.18,Personal Loan,North,False,2023-08
TXN-013005,CUST-00381,2023-08-13,Withdrawal,7.24,Mortgage,North,False,2023-08
TXN-004276,CUST-00132,2023-08-13,Withdrawal,69.86,Insurance,West,False,2023-08
TXN-026650,CUST-00767,2023-08-13,Withdrawal,7.03,Personal Loan,South,False,2023-08
TXN-015742,CUST-00456,2023-08-13,Payment,758.76,Auto Loan,East,True,2023-08
TXN-045780,CUST-01320,2023-08-13,Transfer,129.47,Credit Card,East,False,2023-08
TXN-047872,CUST-01379,2023-08-13,Deposit,95.07,Savings Account,West,False,2023-08
TXN-027391,CUST-00787,2023-08-13,Withdrawal,31.74,Auto Loan,North,False,2023-08
TXN-024688,CUST-00709,2023-08-13,Deposit,25.83,Investment Fund,North,False,2023-08
TXN-021601,CUST-00621,2023-08-14,Deposit,35.82,Business Loan,West,False,2023-08
TXN-021076,CUST-00605,2023-08-14,Transfer,5.29,Mortgage,West,False,2023-08
TXN-005290,CUST-00163,2023-08-14,Deposit,6.1,Savings Account,North,False,2023-08
TXN-043481,CUST-01255,2023-08-14,Deposit,21.85,Personal Loan,Central,False,2023-08
TXN-051633,CUST-01489,2023-08-14,Withdrawal,105.45,Personal Loan,West,False,2023-08
TXN-038948,CUST-01122,2023-08-14,Payment,11.11,Business Loan,Central,False,2023-08
TXN-046740,CUST-01345,2023-08-14,Deposit,24.57,Auto Loan,East,False,2023-08
TXN-034348,CUST-00988,2023-08-14,Withdrawal,375.85,Business Loan,South,True,2023-08
TXN-006723,CUST-00206,2023-08-14,Payment,16.42,Business Loan,South,False,2023-08
TXN-049109,CUST-01413,2023-08-14,Withdrawal,13.1,Business Loan,South,False,2023-08
TXN-010334,CUST-00305,2023-08-14,Deposit,108.96,Credit Card,Central,False,2023-08
TXN-030209,CUST-00868,2023-08-14,Transfer,7.0,Investment Fund,Central,False,2023-08
TXN-035888,CUST-01031,2023-08-14,Payment,6.69,Personal Loan,North,False,2023-08
TXN-051373,CUST-01479,2023-08-14,Withdrawal,37.34,Business Loan,East,False,2023-08
TXN-049071,CUST-01412,2023-08-14,Transfer,9.81,Insurance,Central,False,2023-08
TXN-020232,CUST-00580,2023-08-14,Withdrawal,37.12,Business Loan,North,False,2023-08
TXN-015518,CUST-00450,2023-08-14,Payment,16.49,Investment Fund,North,False,2023-08
TXN-046487,CUST-01338,2023-08-14,Interest,68.62,Investment Fund,Central,False,2023-08
TXN-030173,CUST-00867,2023-08-14,Withdrawal,29.55,Business Loan,West,False,2023-08
TXN-042376,CUST-01223,2023-08-14,Deposit,103.83,Personal Loan,North,False,2023-08
TXN-039673,CUST-01146,2023-08-14,Deposit,49.64,Investment Fund,South,False,2023-08
